"SampleID","Year","Population","Pco1","Pco2","Pco3","Pco4","Pco5","Pco6","Pco7","Pco8","Pco9","Pco10","PC11","Latitude","Longitude"
"CPB2015_54D",2015,"Alsum25-2015",-0.353662125758598,-0.0137531074548196,-0.0300539653903653,0.155592988404173,0.125441912117892,-0.0209824833789177,0.104186790681247,-0.0579839318392959,0.0566170349624109,0.0460433719752189,0.0816552701396195,43.209314,-90.147798
"CPB2015_54E",2015,"Alsum25-2015",0.243196326241421,-0.283852215669893,-0.1043834017727,0.153441618223475,0.115236465187923,-0.0857023762471604,-0.167465201126306,-0.128831532192186,-0.0808062565259801,0.0929082291707006,-0.132638474751431,43.209314,-90.147798
"CPB2015_54F",2015,"Alsum25-2015",0.219157200734467,-0.0456911179305283,-0.110121458621221,0.0165277107185276,0.222600127866131,0.0828093310976446,0.0784355403249875,-0.175871305690641,-0.00423715038226111,-0.000317180192402881,-0.107947727781507,43.209314,-90.147798
"CPB2015_54G",2015,"Alsum25-2015",0.233845339414866,-0.247300891920088,-0.040837190905556,0.0620287134887986,0.176280540718854,0.252254228165841,-0.192483185462462,-0.108986712387054,-0.124989938313438,0.167487444407796,0.135414044344169,43.209314,-90.147798
"CPB2015_54H",2015,"Alsum25-2015",0.234378201565626,-0.243845853666401,-0.0395556352763537,0.067063851095933,0.187356631279744,0.259797459638587,-0.202919192907758,-0.113700679607488,-0.128743506356575,0.172409185802925,0.144063222163814,43.209314,-90.147798
"CPB2015_287A",2015,"Alsum25-2015",0.217229856851902,-0.133988451717019,0.0321635412530568,-0.262185604215939,-0.00737162311148956,-0.251291114860875,0.145917891512041,-0.0509314138428031,0.0969268806988724,-0.175722301560524,0.095951077573603,43.209314,-90.147798
"CPB2015_287B",2015,"Alsum25-2015",-0.506878221079968,-0.100420230399242,-0.211398310379502,-0.270948166653188,-0.229952942459689,0.0297688275726652,-0.00269504167042517,0.0899896467774817,-0.12039798378521,0.011218036698565,-0.0806792075945137,43.209314,-90.147798
"CPB2015_287C",2015,"Alsum25-2015",0.24493020595367,-0.0532190170034209,-0.0750985079443577,0.113819859797858,0.0701463776686603,-0.178543431405463,0.151978499067787,-0.0645096392931123,0.0788568363251807,-0.0117476273047698,0.0196682429178789,43.209314,-90.147798
"CPB2015_287D",2015,"Alsum25-2015",-0.440014120582199,0.00202017190936697,-0.165816892644277,-0.0614211963811646,-0.143138372764235,-0.026497113699215,0.0818443739892362,0.0748042539018579,-0.0260194961981555,-0.0280667311910466,0.0863905459686594,43.209314,-90.147798
"ALS18_2023A",2023,"Alsum18-2023",0.145748226209356,0.231210562822246,-0.00474966879996753,0.0968449335098315,0.0348711803569621,0.0738862438094423,0.0916787837313593,-0.066537062829598,0.00230177548309746,0.108059816311602,0.0801580645712719,43.21723,-90.16774
"ALS18_2023B",2023,"Alsum18-2023",0.225984158691727,0.0471281016812238,-0.0565809380740238,0.095380303714737,0.137200934652017,0.104399571637633,0.0671167982091051,-0.0979902969572673,0.0510347191364691,0.0547977940813645,0.00578219292681319,43.21723,-90.16774
"ALS18_2023C",2023,"Alsum18-2023",0.217547752557833,-0.202386963532639,-0.0239850921813731,0.044340134785339,-0.0437425329270616,0.00268618377121683,0.116763448064194,-0.0821155582397185,-0.0502597323363122,0.0184631142815491,-0.0248656147747247,43.21723,-90.16774
"ALS18_2023D",2023,"Alsum18-2023",-0.368792913300452,-0.381549883370682,0.00549247459873781,-0.108671763847071,-0.0106892988950693,-0.107571894505428,-0.26151933338007,-0.156594051995703,-0.04748229850484,0.0834734701313617,-0.154908686528673,43.21723,-90.16774
"ALS18_2023E",2023,"Alsum18-2023",0.188083760282872,0.114265568550829,-0.26912393553949,0.051725871216614,0.0251439986970721,0.0521152486645115,0.0194086965605631,0.0594716340367751,-0.0160951380796367,-0.069596624388158,-0.121396900182777,43.21723,-90.16774
"ALS18_2023F",2023,"Alsum18-2023",0.204603378197522,-0.189438180113747,0.031179776140175,0.0920007758724718,-0.329619396755223,-0.118916714643445,0.154342792151984,-0.0507318681058296,0.0595089684422932,-0.155381200510061,0.192466966594049,43.21723,-90.16774
"ALS18_2023G",2023,"Alsum18-2023",-0.021765415374217,-0.151880329804093,-0.073589484661006,0.0698213030264437,-0.245751204788311,-0.061218729794615,0.113395679894512,-0.0207772051276124,0.0159115993393224,-0.132804477489833,0.110875373711914,43.21723,-90.16774
"ALS18_2023H",2023,"Alsum18-2023",0.20474894765344,-0.294495622381126,-0.18500152182961,0.218972665883409,-0.14486467019113,0.143460286238613,-0.0429079864465149,0.0885745215179307,0.242052022082499,-0.0909947559211539,-0.0166078222525335,43.21723,-90.16774
"ALS59_1",2019,"Alsum59-2019",-0.413026316167375,0.064951821513596,-0.125813929471197,0.140136365284017,0.269188630340356,-0.0176619572071095,0.116307323451186,-0.0486328882778218,-0.00368540633895539,0.0662339626838126,0.001049812146333,43.209921,-90.207351
"ALS59_2",2019,"Alsum59-2019",0.191343974974867,-0.230974501599636,-0.268470644147563,-0.0443262469773789,-0.178462917965558,0.0270009575976515,0.050992692444117,0.064177031239417,-0.158694687908333,-0.0345380496870898,-0.0090184275178624,43.209921,-90.207351
"ALS59_4",2019,"Alsum59-2019",0.175613661424519,-0.114334990488732,-0.15248050195487,0.1256952442668,-0.301887200444986,-0.128587847990667,0.0502528101432288,0.0762099214114919,-0.0182946393646681,-0.120147737710562,-0.0391892980131531,43.209921,-90.207351
"ALS59_8",2019,"Alsum59-2019",0.2176501483137,-0.298936618763147,-0.00919512174783191,0.0298814065984935,-0.0103384849176241,-0.0384238457436227,-0.00240772845244878,-0.0334980276804788,0.0115290407443872,-0.0324964709025788,0.0174500815866527,43.209921,-90.207351
"ALS59_9",2019,"Alsum59-2019",0.213642507992098,0.115132797893085,-0.30585734595119,0.0431346666092636,0.158731493232054,0.00856878911440153,0.0582431818178014,0.0208282515722134,-0.10230454520631,-0.0162354032703373,-0.109514218505294,43.209921,-90.207351
"ALS59_10",2019,"Alsum59-2019",0.237141487273986,-0.0832861994165807,-0.0348683825516342,-0.116896461785749,0.19190072813172,-0.0807573208152362,0.063001894203929,-0.0817295224371561,0.0885467778508987,-0.0116097967925603,-0.0688884005048914,43.209921,-90.207351
"ALS59_12",2019,"Alsum59-2019",0.256400156099442,0.024797584578116,-0.104687000250633,0.0646768625560881,0.306530828724541,-0.123585887141549,0.10014254021793,-0.0325719456996984,0.00388630143778485,0.0463424512943836,0.0251864175075499,43.209921,-90.207351
"ALS59_13",2019,"Alsum59-2019",-0.530691943800315,0.212976784212892,-0.0368164768362872,-0.0139941499456576,-0.144941700179329,0.0341007139685338,0.0246066783481054,-0.0889388047052036,0.0702925023768205,-0.0557658705670588,-0.0787460951478948,43.209921,-90.207351
"ALS140_2015215B",2015,"Alsum140-2015",0.2144804976944,0.249276798031601,-0.0950150800798615,-0.146201440085878,0.0297084780422886,-0.092018811911242,0.0525020036714074,0.0384416553289325,-0.0825366560648898,0.0912959142598463,-0.176947075333413,43.21003333,-90.19736389
"ALS140_2015215C",2015,"Alsum140-2015",0.224436926063081,0.146457793889462,-0.231576717964748,-0.10385129167609,0.167012938092914,-0.110681333831745,0.0638613364653915,0.121150770512113,-0.076284788881526,0.0512885524627991,0.0344581481893888,43.21003333,-90.19736389
"ALS140_2015215D",2015,"Alsum140-2015",0.217001077741915,-0.170576212787132,-0.225494380212247,-0.0406427299046841,0.045365243059828,-0.0180782651843112,-0.194226203731362,-0.0795678233675355,-0.160161623198069,-0.0306274793970431,-0.133695072992014,43.21003333,-90.19736389
"ALS140_2015215E",2015,"Alsum140-2015",0.224618769942495,-0.133626086179088,-0.0585889598425597,-0.150336382568157,0.102506774195602,0.0775582595273812,-0.0309775171448353,0.0642692647635944,0.142363714318738,0.0244674798195513,-0.00112996631059733,43.21003333,-90.19736389
"ALS140_2015215F",2015,"Alsum140-2015",0.210180547883137,-0.000389590390956502,-0.0213233415449092,0.00209500202366602,0.0500021524327916,0.173986243880747,-0.10516981214851,-0.227133612649789,-0.0441246479763206,-0.0882978362433386,0.0673001619188379,43.21003333,-90.19736389
"ALS140_2015215G",2015,"Alsum140-2015",0.25077164651052,-0.0765943027181101,-0.117440942031399,0.124591399672758,0.259678403865935,-0.131850578856201,0.118118691397186,-0.00257399262157518,-0.00156302248283608,-0.0161661690948189,0.0444411382277595,43.21003333,-90.19736389
"ALS140_2015215H",2015,"Alsum140-2015",0.220334909307377,-0.279174661477387,-0.101098852885562,-0.033610114658677,0.202911043951155,0.168115478922192,0.0281184071018382,-0.148805824971664,0.042587014712323,-0.00868982723587455,-0.224438981684635,43.21003333,-90.19736389
"ALS140_2015215L",2015,"Alsum140-2015",0.202692283040902,-0.219299835265651,-0.28221390147086,0.111240176257685,0.00540013642614406,0.0460406243724663,0.00654472448535076,0.101334568699374,-0.0458623923022995,0.0177513244300444,-0.0744499648536277,43.21003333,-90.19736389
"SDS23_008A",2023,"Alsum59-2023",0.198344009892012,-0.164498731384084,0.292668298377264,-0.0539994073611438,-0.238342920358713,0.0223708234529317,0.11786347332009,-0.00951207867880272,-0.0269309711593409,-0.18264876454784,0.138462649570116,43.209921,-90.207351
"SDS23_008B",2023,"Alsum59-2023",-0.408388156597883,0.00355464722440335,0.0397508961150138,0.105476780602277,-0.068373212706794,0.111962977294754,0.0982823019563433,-0.218402795734374,0.0251052455015004,0.0491190617005366,-0.0785515742076353,43.209921,-90.207351
"SDS23_008C",2023,"Alsum59-2023",-0.384149202386721,0.222226793398214,0.268367082912192,0.277266958794033,-0.0239423948162773,-0.146094366075415,-0.259871230829692,-0.0907220898189772,-0.0783160599853545,-0.270749164055936,0.20675814592293,43.209921,-90.207351
"SDS23_008D",2023,"Alsum59-2023",0.177481349421228,-0.0534359774078125,-0.240557415128232,-0.122402645515337,-0.200485110051523,-0.100098971958466,0.0838563720299647,0.0969890644283323,-0.119584709819698,-0.0481069118178559,-0.0971461672150531,43.209921,-90.207351
"SDS23_008E",2023,"Alsum59-2023",0.24658627862107,-0.188328962200343,0.132144769351317,0.28991478667066,0.205105168057818,0.148724589815269,-0.0721879482784444,0.303085326986514,0.0855010230826986,-0.0385763044522324,-0.112275327783518,43.209921,-90.207351
